"id","hierarchy_level","immediate_higher_level_sales_unit_id","sales_unit_id","country","country_iso_code","gssn_classic_id","company_id","vbet"
"8813",3,"GS0004816","GS0003832","Japan","JP","11070","GC0002708",NULL
"8814",3,"GS0004816","GS0003968","Japan","JP","11206","GC0002815",NULL
"8815",2,"GS0011294","GS0004615","Germany","DE","1452741","GC0009056","374"
"8816",3,"GS0004615","GS0014987","Germany","DE","XY03646838","GC0009056",NULL
"8817",3,"GS0004615","GS0000494","Germany","DE","5131","GC0009056","214"
"8818",4,"GS0000494","GS0006293","Germany","DE","AN00002100","GC0009056",NULL
"8819",4,"GS0000494","GS0078170","Germany","DE","XY03699867","GC0009056",NULL
"8820",4,"GS0000494","GS0000754","Germany","DE","5673","GC0009056","21400UN"
"8821",4,"GS0000494","GS0000755","Germany","DE","5674","GC0009056","21400LU"
"8822",4,"GS0000494","GS0015323","Germany","DE","XY03647220","GC0009056","21407"
"8823",4,"GS0000494","GS0001218","Germany","DE","6308","GC0009056","21400HI"
"8824",3,"GS0004615","GS0001114","Germany","DE","6150","GC0009056","212"
"8825",4,"GS0001114","GS0000747","Germany","DE","5664","GC0009056","2120008"
"8826",4,"GS0001114","GS0006292","Germany","DE","AN00002099","GC0009056",NULL
"8827",4,"GS0001114","GS0017147","Germany","DE","XY03649247","GC0009056",NULL
"8828",4,"GS0001114","GS0033908","Germany","DE","XY03662390","GC0009056","2120006"
"8829",4,"GS0001114","GS0000746","Germany","DE","5663","GC0009056","2120005"
"8830",4,"GS0001114","GS0000742","Germany","DE","5659","GC0009056","2120001"
"8831",4,"GS0001114","GS0000743","Germany","DE","5660","GC0009056",NULL
"8832",4,"GS0001114","GS0014421","Germany","DE","XY03645946","GC0009056",NULL
"8833",4,"GS0001114","GS0014127","Germany","DE","XY03645469","GC0009056",NULL
"8834",3,"GS0004615","GS0001117","Germany","DE","6154","GC0065178",NULL
"8835",3,"GS0004615","GS0000756","Germany","DE","5675","GC0065178",NULL
"8836",3,"GS0004615","GS0001084","Germany","DE","6117","GC0009056","226"
"8837",4,"GS0001084","GS0000868","Germany","DE","5797","GC0009056",NULL
"8838",4,"GS0001084","GS0030208","Germany","DE","XY03659399","GC0009056",NULL
"8839",4,"GS0001084","GS0001144","Germany","DE","6188","GC0009056",NULL
"8840",4,"GS0001084","GS0006298","Germany","DE","AN00002105","GC0009056",NULL
"8841",4,"GS0001084","GS0016978","Germany","DE","XY03649075","GC0009056",NULL
"8842",4,"GS0001084","GS00112059","Germany","DE","GS00112059","GC0009056",NULL
"8843",4,"GS0001084","GS0030209","Germany","DE","XY03659400","GC0009056",NULL
"8844",4,"GS0001084","GS00101241","Germany","DE","GP00001130","GC0009056",NULL
"8845",4,"GS0001084","GS0030217","Germany","DE","XY03659404","GC0009056",NULL
"8846",4,"GS0001084","GS0010387","Germany","DE","DE02260301","GC0009056",NULL
"8847",3,"GS0004615","GS0000633","Germany","DE","5313","GC0009056","245"
"8848",4,"GS0000633","GS0017063","Germany","DE","XY03649160","GC0009056",NULL
"8849",4,"GS0000633","GS0001080","Germany","DE","6112","GC0009056",NULL
"8850",4,"GS0000633","GS0000634","Germany","DE","5314","GC0009056",NULL
"8851",3,"GS0004615","GS0000470","Germany","DE","5101","GC0009056",NULL
"8852",4,"GS0000470","GS0078161","Germany","DE","XY03699859","GC0009056",NULL
"8853",3,"GS0004615","GS0000631","Germany","DE","5310","GC0009056",NULL
"8854",4,"GS0000631","GS0001146","Germany","DE","6191","GC0009056",NULL
"8855",4,"GS0000631","GS0001147","Germany","DE","6192","GC0009056",NULL
"8856",4,"GS0000631","GS0001029","Germany","DE","5987","GC0009056",NULL
"8857",4,"GS0000631","GS0006300","Germany","DE","AN00002107","GC0009056",NULL
"8858",4,"GS0000631","GS0001030","Germany","DE","5988","GC0009056",NULL
"8859",3,"GS0004615","GS0000591","Germany","DE","5262","GC0009056",NULL
"8860",4,"GS0000591","GS0000958","Germany","DE","5906","GC0009056",NULL
"8861",4,"GS0000591","GS0012874","Germany","DE","XY03643271","GC0009056",NULL
"8862",4,"GS0000591","GS0022665","Germany","DE","XY03655120","GC0009056",NULL
"8863",4,"GS0000591","GS0000959","Germany","DE","5907","GC0009056",NULL
"8864",4,"GS0000591","GS0000594","Germany","DE","5266","GC0009056",NULL
"8865",4,"GS0000591","GS0020231","Germany","DE","XY03652565","GC0009056",NULL
"8866",4,"GS0000591","GS0017015","Germany","DE","XY03649112","GC0009056",NULL
"8867",4,"GS0000591","GS0033930","Germany","DE","XY03662405","GC0009056",NULL
"8868",3,"GS0004615","GS0001078","Germany","DE","6108","GC0009056",NULL
"8869",4,"GS0001078","GS0017013","Germany","DE","XY03649110","GC0009056",NULL
"8870",4,"GS0001078","GS0000954","Germany","DE","5902","GC0009056",NULL
"8871",4,"GS0001078","GS0017011","Germany","DE","XY03649108","GC0009056",NULL
"8872",4,"GS0001078","GS0000956","Germany","DE","5904","GC0009056",NULL
"8873",4,"GS0001078","GS0019205","Germany","DE","XY03651474","GC0009056",NULL
"8874",4,"GS0001078","GS0017014","Germany","DE","XY03649111","GC0009056",NULL
"8875",4,"GS0001078","GS0014202","Germany","DE","XY03645586","GC0009056",NULL
"8876",4,"GS0001078","GS0020732","Germany","DE","XY03653086","GC0009056",NULL
"8877",3,"GS0004615","GS0076637","Germany","DE","XY03698526","GC0064750","4290"
"8878",3,"GS0004615","GS0019425","Germany","DE","XY03651702","GC0015169",NULL
"8879",3,"GS0004615","GS0016115","Germany","DE","XY03648131","GC0009056",NULL
"8880",3,"GS0004615","GS0034664","Germany","DE","XY03662801","GC0065178",NULL
"8881",3,"GS0004615","GS0000832","Germany","DE","5757","GC0065178",NULL
"8882",3,"GS0004615","GS0001044","Germany","DE","6010","GC0065178",NULL
"8883",3,"GS0004615","GS0000825","Germany","DE","5748","GC0065178",NULL
"8884",3,"GS0004615","GS0000919","Germany","DE","5862","GC0065178",NULL
"8885",3,"GS0004615","GS0000856","Germany","DE","5785","GC0065178",NULL
"8886",3,"GS0004615","GS0015770","Germany","DE","XY03647744","GC0009056","239"
"8887",4,"GS0015770","GS00112065","Germany","DE","GS00112065","GC0009056",NULL
"8888",4,"GS0015770","GS0017044","Germany","DE","XY03649141","GC0009056",NULL
"8889",4,"GS0015770","GS0025842","Germany","DE","XY03655661","GC0009056",NULL
"8890",4,"GS0015770","GS0025840","Germany","DE","XY03655660","GC0009056",NULL
"8891",4,"GS0015770","GS0017045","Germany","DE","XY03649142","GC0009056",NULL
"8892",4,"GS0015770","GS0020870","Germany","DE","XY03653228","GC0009056",NULL
"8893",4,"GS0015770","GS0077123","Germany","DE","XY03698957","GC0009056",NULL
"8894",4,"GS0015770","GS0017043","Germany","DE","XY03649140","GC0009056",NULL
"8895",4,"GS0015770","GS0000570","Germany","DE","5231","GC0009056",NULL
"8896",3,"GS0004615","GS0000644","Germany","DE","5337","GC0065178",NULL
"8897",3,"GS0004615","GS0000639","Germany","DE","5323","GC0009056","249"
"8898",4,"GS0000639","GS0078192","Germany","DE","XY03699888","GC0009056",NULL
"8899",3,"GS0004615","GS0000534","Germany","DE","5185","GC0009056","223"
"8900",4,"GS0000534","GS0014709","Germany","DE","XY03646356","GC0009056",NULL
"8901",4,"GS0000534","GS0014711","Germany","DE","XY03646358","GC0009056",NULL
"8902",4,"GS0000534","GS0014712","Germany","DE","XY03646359","GC0009056",NULL
"8903",3,"GS0004615","GS0000626","Germany","DE","5303","GC0009056",NULL
"8904",4,"GS0000626","GS0025812","Germany","DE","XY03655641","GC0009056",NULL
"8905",4,"GS0000626","GS0001018","Germany","DE","5972","GC0009056",NULL
"8906",4,"GS0000626","GS0026295","Germany","DE","XY03656049","GC0009056",NULL
"8907",4,"GS0000626","GS0017059","Germany","DE","XY03649156","GC0009056",NULL
"8908",4,"GS0000626","GS0017058","Germany","DE","XY03649155","GC0009056",NULL
"8909",4,"GS0000626","GS0037533","Germany","DE","XY03664991","GC0009056",NULL
"8910",4,"GS0000626","GS0013257","Germany","DE","XY03643875","GC0009056",NULL
"8911",4,"GS0000626","GS0017060","Germany","DE","XY03649157","GC0009056",NULL
"8912",4,"GS0000626","GS0025838","Germany","DE","XY03655659","GC0009056",NULL
"8913",3,"GS0004615","GS0000611","Germany","DE","5288","GC0009056",NULL
"8914",4,"GS0000611","GS0001215","Germany","DE","6299","GC0009056",NULL
"8915",4,"GS0000611","GS0000987","Germany","DE","5941","GC0009056",NULL
"8916",3,"GS0004615","GS0001120","Germany","DE","6157","GC0009056","219"
"8917",4,"GS0001120","GS0014142","Germany","DE","XY03645488","GC0009056",NULL
"8918",4,"GS0001120","GS0014138","Germany","DE","XY03645480","GC0009056",NULL
"8919",4,"GS0001120","GS0001126","Germany","DE","6168","GC0009056",NULL
"8920",4,"GS0001120","GS0006296","Germany","DE","AN00002103","GC0009056",NULL
"8921",4,"GS0001120","GS0001125","Germany","DE","6167","GC0009056",NULL
"8922",4,"GS0001120","GS0005182","Germany","DE","DE022757","GC0009056",NULL
"8923",4,"GS0001120","GS0000824","Germany","DE","5747","GC0009056",NULL
"8924",4,"GS0001120","GS0035496","Germany","DE","XY03663342","GC0009056",NULL
"8925",3,"GS0004615","GS0000600","Germany","DE","5276","GC0009056","240"
"8926",4,"GS0000600","GS0001085","Germany","DE","6118","GC0009056",NULL
"8927",4,"GS0000600","GS0017048","Germany","DE","XY03649145","GC0009056",NULL
"8928",4,"GS0000600","GS0032656","Germany","DE","XY03661341","GC0009056",NULL
"8929",4,"GS0000600","GS0034892","Germany","DE","XY03662940","GC0009056",NULL
"8930",4,"GS0000600","GS0000973","Germany","DE","5925","GC0009056",NULL
"8931",4,"GS0000600","GS0017051","Germany","DE","XY03649148","GC0009056",NULL
"8932",4,"GS0000600","GS0017050","Germany","DE","XY03649147","GC0009056",NULL
"8933",4,"GS0000600","GS0017052","Germany","DE","XY03649149","GC0009056",NULL
"8934",4,"GS0000600","GS0017053","Germany","DE","XY03649150","GC0009056",NULL
"8935",4,"GS0000600","GS0000974","Germany","DE","5926","GC0009056",NULL
"8936",3,"GS0004615","GS0046694","Germany","DE","XY03671875","GC0009056","217"
"8937",4,"GS0046694","GS0017119","Germany","DE","XY03649219","GC0009056",NULL
"8938",4,"GS0046694","GS0037305","Germany","DE","XY03664784","GC0009056",NULL
"8939",4,"GS0046694","GS0013646","Germany","DE","XY03644546","GC0009056",NULL
"8940",4,"GS0046694","GS0000507","Germany","DE","5148","GC0009056",NULL
"8941",4,"GS0046694","GS0014137","Germany","DE","XY03645479","GC0009056",NULL
"8942",4,"GS0046694","GS0078191","Germany","DE","XY03699886","GC0009056",NULL
"8943",3,"GS0004615","GS0000578","Germany","DE","5242","GC0009056",NULL
"8944",4,"GS0000578","GS0000931","Germany","DE","5874","GC0009056",NULL
"8945",4,"GS0000578","GS00112063","Germany","DE","GS00112063","GC0009056",NULL
"8946",4,"GS0000578","GS0015305","Germany","DE","XY03647201","GC0009056",NULL
"8947",4,"GS0000578","GS00112062","Germany","DE","GS00112062","GC0009056",NULL
"8948",4,"GS0000578","GS0000930","Germany","DE","5873","GC0009056",NULL
"8949",3,"GS0004615","GS0035398","Germany","DE","XY03663274","GC0065178",NULL
"8950",3,"GS0004615","GS0000943","Germany","DE","5888","GC0065178",NULL
"8951",3,"GS0004615","GS0000475","Germany","DE","5107","GC0009056",NULL
"8952",4,"GS0000475","GS0017037","Germany","DE","XY03649134","GC0009056",NULL
"8953",4,"GS0000475","GS0014123","Germany","DE","XY03645463","GC0009056",NULL
"8954",4,"GS0000475","GS0017038","Germany","DE","XY03649135","GC0009056",NULL
"8955",4,"GS0000475","GS0018150","Germany","DE","XY03650349","GC0009056",NULL
"8956",3,"GS0004615","GS0010844","Germany","DE","GB00000001","GC0009056",NULL
"8957",4,"GS0010844","GS00112064","Germany","DE","GS00112064","GC0009056",NULL
"8958",4,"GS0010844","GS0001177","Germany","DE","6243","GC0009056",NULL
"8959",4,"GS0010844","GS0016981","Germany","DE","XY03649078","GC0009056",NULL
"8960",4,"GS0010844","GS0000901","Germany","DE","5835","GC0009056",NULL
"8961",4,"GS0010844","GS0000563","Germany","DE","5220","GC0009056","229"
"8962",4,"GS0010844","GS0005185","Germany","DE","DE022878","GC0009056",NULL
"8963",4,"GS0010844","GS0000899","Germany","DE","5833","GC0009056",NULL
"8964",4,"GS0010844","GS0001173","Germany","DE","6238","GC0009056",NULL
"8965",4,"GS0010844","GS0000897","Germany","DE","5831","GC0009056",NULL
"8966",4,"GS0010844","GS0000898","Germany","DE","5832","GC0009056",NULL
"8967",3,"GS0004615","GS0016114","Germany","DE","XY03648130","GC0009056",NULL
"8968",3,"GS0004615","GS0000883","Germany","DE","5814","GC0065178",NULL
"8969",4,"GS0000883","GS0000244","Germany","DE","4819","GC0065178",NULL
"8970",3,"GS0004615","GS0056419","Germany","DE","XY03679715","GC0009056",NULL
"8971",3,"GS0004615","GS0016112","Germany","DE","XY03648128","GC0009056",NULL
"8972",3,"GS0004615","GS0000575","Germany","DE","5236","GC0009056",NULL
"8973",4,"GS0000575","GS0001077","Germany","DE","6107","GC0009056",NULL
"8974",4,"GS0000575","GS0020409","Germany","DE","XY03652749","GC0009056",NULL
"8975",4,"GS0000575","GS0016989","Germany","DE","XY03649086","GC0009056",NULL
"8976",4,"GS0000575","GS0035049","Germany","DE","XY03663069","GC0009056",NULL
"8977",4,"GS0000575","GS0016991","Germany","DE","XY03649088","GC0009056",NULL
"8978",4,"GS0000575","GS0016987","Germany","DE","XY03649084","GC0009056",NULL
"8979",4,"GS0000575","GS0016990","Germany","DE","XY03649087","GC0009056",NULL
"8980",4,"GS0000575","GS0016986","Germany","DE","XY03649083","GC0009056",NULL
"8981",4,"GS0000575","GS0016985","Germany","DE","XY03649082","GC0009056",NULL
"8982",3,"GS0004615","GS0000517","Germany","DE","5161","GC0009056",NULL
"8983",4,"GS0000517","GS0009506","Germany","DE","DE00002171","GC0009056",NULL
"8984",4,"GS0000517","GS0026728","Germany","DE","XY03656411","GC0009056",NULL
"8985",4,"GS0000517","GS0017123","Germany","DE","XY03649223","GC0009056",NULL
"8986",4,"GS0000517","GS0017125","Germany","DE","XY03649225","GC0009056",NULL
"8987",4,"GS0000517","GS0017122","Germany","DE","XY03649222","GC0009056",NULL
"8988",4,"GS0000517","GS0017121","Germany","DE","XY03649221","GC0009056",NULL
"8989",4,"GS0000517","GS0017120","Germany","DE","XY03649220","GC0009056",NULL
"8990",4,"GS0000517","GS0017124","Germany","DE","XY03649224","GC0009056",NULL
"8991",3,"GS0004615","GS0000502","Germany","DE","5141","GC0009056","216"
"8992",4,"GS0000502","GS0049549","Germany","DE","XY03674046","GC0009056",NULL
"8993",4,"GS0000502","GS0000782","Germany","DE","5704","GC0009056",NULL
"8994",4,"GS0000502","GS0035268","Germany","DE","XY03663193","GC0009056",NULL
"8995",4,"GS0000502","GS0009490","Germany","DE","DE00002154","GC0009056","21602"
"8996",4,"GS0000502","GS0000779","Germany","DE","5700","GC0009056","21601"
"8997",4,"GS0000502","GS0035270","Germany","DE","XY03663194","GC0009056",NULL
"8998",4,"GS0000502","GS0042789","Germany","DE","XY03668889","GC0009056","21682"
"8999",4,"GS0000502","GS0017110","Germany","DE","XY03649210","GC0009056",NULL
"9000",4,"GS0000502","GS0009504","Germany","DE","DE00002169","GC0009056","21608"
"9001",4,"GS0000502","GS0001223","Germany","DE","6345","GC0009056","21614"
"9002",4,"GS0000502","GS0017112","Germany","DE","XY03649212","GC0009056",NULL
"9003",3,"GS0004615","GS0000636","Germany","DE","5317","GC0065178",NULL
"9004",3,"GS0004615","GS0016113","Germany","DE","XY03648129","GC0009056",NULL
"9005",3,"GS0004615","GS00112010","Germany","DE","GS00112010","GC0009056",NULL
"9006",3,"GS0004615","GS0000839","Germany","DE","5766","GC0065178",NULL
"9007",3,"GS0004615","GS0000531","Germany","DE","5182","GC0009056","222"
"9008",4,"GS0000531","GS0014172","Germany","DE","XY03645530","GC0009056",NULL
"9009",4,"GS0000531","GS0050162","Germany","DE","XY03674517","GC0009056",NULL
"9010",4,"GS0000531","GS0000850","Germany","DE","5777","GC0009056",NULL
"9011",4,"GS0000531","GS0001190","Germany","DE","6262","GC0009056",NULL
"9012",3,"GS0004615","GS0001205","Germany","DE","6286","GC0009056","247"
"9013",4,"GS0001205","GS0012226","Germany","DE","XY03641965","GC0009056",NULL
"9014",3,"GS0004615","GS0035688","Germany","DE","XY03663463","GC0065178",NULL
"9015",3,"GS0004615","GS0021707","Germany","DE","XY03654104","GC0065178",NULL
"9016",3,"GS0004615","GS0000929","Germany","DE","5872","GC0065178",NULL
"9017",3,"GS0004615","GS0000584","Germany","DE","5252","GC0009056",NULL
"9018",4,"GS0000584","GS0016996","Germany","DE","XY03649093","GC0009056",NULL
"9019",4,"GS0000584","GS0025916","Germany","DE","XY03655724","GC0009056",NULL
"9020",4,"GS0000584","GS0016994","Germany","DE","XY03649091","GC0009056",NULL
"9021",4,"GS0000584","GS0016999","Germany","DE","XY03649096","GC0009056",NULL
"9022",4,"GS0000584","GS0016997","Germany","DE","XY03649094","GC0009056",NULL
"9023",4,"GS0000584","GS0016944","Germany","DE","XY03649033","GC0009056",NULL
"9024",4,"GS0000584","GS0025609","Germany","DE","XY03655467","GC0009056",NULL
"9025",4,"GS0000584","GS0017004","Germany","DE","XY03649101","GC0009056",NULL
"9026",4,"GS0000584","GS0016995","Germany","DE","XY03649092","GC0009056",NULL
"9027",4,"GS0000584","GS0019052","Germany","DE","XY03651302","GC0009056",NULL
"9028",4,"GS0000584","GS0001217","Germany","DE","6307","GC0009056",NULL
"9029",4,"GS0000584","GS0017002","Germany","DE","XY03649099","GC0009056",NULL
"9030",4,"GS0000584","GS0000942","Germany","DE","5887","GC0009056",NULL
"9031",4,"GS0000584","GS0046717","Germany","DE","XY03671892","GC0009056",NULL
"9032",4,"GS0000584","GS0017001","Germany","DE","XY03649098","GC0009056",NULL
"9033",4,"GS0000584","GS0031490","Germany","DE","XY03660387","GC0009056",NULL
"9034",4,"GS0000584","GS0008499","Germany","DE","DE00000182","GC0009056",NULL
"9035",4,"GS0000584","GS0016993","Germany","DE","XY03649090","GC0009056",NULL
"9036",4,"GS0000584","GS0017003","Germany","DE","XY03649100","GC0009056",NULL
"9037",4,"GS0000584","GS0017000","Germany","DE","XY03649097","GC0009056",NULL
"9038",4,"GS0000584","GS0019955","Germany","DE","XY03652269","GC0009056",NULL
"9039",3,"GS0004615","GS0015149","Germany","DE","XY03647037","GC0009056",NULL
"9040",3,"GS0004615","GS0000485","Germany","DE","5117","GC0009056",NULL
"9041",4,"GS0000485","GS0017039","Germany","DE","XY03649136","GC0009056",NULL
"9042",4,"GS0000485","GS0014126","Germany","DE","XY03645468","GC0009056",NULL
"9043",4,"GS0000485","GS0020731","Germany","DE","XY03653085","GC0009056",NULL
"9044",4,"GS0000485","GS0078166","Germany","DE","XY03699864","GC0009056",NULL
"9045",3,"GS0004615","GS0012499","Germany","DE","XY03642533","GC0009056",NULL
"9046",3,"GS0004615","GS0016111","Germany","DE","XY03648127","GC0009056",NULL
"9047",3,"GS0004615","GS0000603","Germany","DE","5280","GC0009056",NULL
"9048",4,"GS0000603","GS0014204","Germany","DE","XY03645589","GC0009056",NULL
"9049",4,"GS0000603","GS0032899","Germany","DE","XY03661549","GC0009056",NULL
"9050",4,"GS0000603","GS0000978","Germany","DE","5931","GC0009056",NULL
"9051",4,"GS0000603","GS0030584","Germany","DE","XY03659677","GC0009056",NULL
"9052",4,"GS0000603","GS0000965","Germany","DE","5914","GC0009056",NULL
"9053",3,"GS0004615","GS0000529","Germany","DE","5179","GC0009056","221"
"9054",4,"GS0000529","GS0015404","Germany","DE","XY03647320","GC0009056",NULL
"9055",4,"GS0000529","GS0078176","Germany","DE","XY03699873","GC0009056",NULL
"9056",4,"GS0000529","GS0078184","Germany","DE","XY03699881","GC0009056",NULL
"9057",4,"GS0000529","GS0014153","Germany","DE","XY03645511","GC0009056",NULL
"9058",4,"GS0000529","GS0014119","Germany","DE","XY03645458","GC0009056",NULL
"9059",4,"GS0000529","GS0014152","Germany","DE","XY03645510","GC0009056",NULL
"9060",4,"GS0000529","GS0000841","Germany","DE","5768","GC0009056",NULL
"9061",4,"GS0000529","GS0014151","Germany","DE","XY03645509","GC0009056",NULL
"9062",4,"GS0000529","GS0000840","Germany","DE","5767","GC0009056",NULL
"9063",3,"GS0004615","GS0000031","Germany","DE","4567","GC0000028",NULL
"9064",3,"GS0004615","GS0000460","Germany","DE","5091","GC0009056",NULL
"9065",4,"GS0000460","GS0017139","Germany","DE","XY03649239","GC0009056",NULL
"9066",4,"GS0000460","GS0030051","Germany","DE","XY03659265","GC0009056",NULL
"9067",4,"GS0000460","GS0005179","Germany","DE","DE022568","GC0009056",NULL
"9068",4,"GS0000460","GS0016889","Germany","DE","XY03648975","GC0009056",NULL
"9069",4,"GS0000460","GS0017021","Germany","DE","XY03649118","GC0009056",NULL
"9070",4,"GS0000460","GS0017029","Germany","DE","XY03649126","GC0009056",NULL
"9071",3,"GS0004615","GS0022638","Germany","DE","XY03655091","GC0065178",NULL
"9072",4,"GS0022638","GS00111435","Germany","DE","GS00111435","GC0065178",NULL
"9073",3,"GS0004615","GS0018911","Germany","DE","XY03651154","GC0014795",NULL
"9074",3,"GS0004615","GS0012224","Germany","DE","XY03641963","GC0065178",NULL
"9075",3,"GS0004615","GS0012919","Germany","DE","XY03643348","GC0009056",NULL
"9076",4,"GS0012919","GS0008500","Germany","DE","DE00000183","GC0009056",NULL
"9077",4,"GS0012919","GS0005344","Germany","DE","DE0221133","GC0009056",NULL
"9078",4,"GS0012919","GS0008501","Germany","DE","DE00000184","GC0009056",NULL
"9079",4,"GS0012919","GS0017077","Germany","DE","XY03649174","GC0009056",NULL
"9080",4,"GS0012919","GS0001037","Germany","DE","5999","GC0009056",NULL
"9081",4,"GS0012919","GS0017073","Germany","DE","XY03649170","GC0009056",NULL
"9082",4,"GS0012919","GS0017071","Germany","DE","XY03649168","GC0009056",NULL
"9083",4,"GS0012919","GS0016447","Germany","DE","XY03648487","GC0009056",NULL
"9084",4,"GS0012919","GS0017081","Germany","DE","XY03649178","GC0009056",NULL
"9085",4,"GS0012919","GS0017080","Germany","DE","XY03649177","GC0009056",NULL
"9086",4,"GS0012919","GS0008502","Germany","DE","DE00000185","GC0009056",NULL
"9087",4,"GS0012919","GS0021852","Germany","DE","XY03654260","GC0009056",NULL
"9088",4,"GS0012919","GS0017070","Germany","DE","XY03649167","GC0009056",NULL
"9089",4,"GS0012919","GS0017072","Germany","DE","XY03649169","GC0009056",NULL
"9090",4,"GS0012919","GS0020385","Germany","DE","XY03652725","GC0009056",NULL
"9091",4,"GS0012919","GS0017068","Germany","DE","XY03649165","GC0009056",NULL
"9092",4,"GS0012919","GS0017074","Germany","DE","XY03649171","GC0009056",NULL
"9093",4,"GS0012919","GS0017078","Germany","DE","XY03649175","GC0009056",NULL
"9094",4,"GS0012919","GS0017069","Germany","DE","XY03649166","GC0009056",NULL
"9095",4,"GS0012919","GS0017079","Germany","DE","XY03649176","GC0009056",NULL
"9096",3,"GS0004615","GS0001088","Germany","DE","6121","GC0065178",NULL
"9097",3,"GS0004615","GS0015962","Germany","DE","XY03647964","GC0009056",NULL
"9098",3,"GS0004615","GS0000599","Germany","DE","5275","GC0065178",NULL
